,프로젝트번호,행번,역할,업무명,개발의뢰번호,의뢰자행번,최초일자,최종일자,기간
13016,P2020-0816-02,03041007,개발자,M신한(DS),R2020-0816,10101640,2020-01-30,2020-02-14,15 days 00:00:00.000000000
13017,P2020-08160-01,08061009,PM,판매대행,R2020-08160,8061009,2020-07-01,2020-07-10,9 days 00:00:00.000000000
13018,P2020-08160-01,19101006,개발자,판매대행,R2020-08160,8061009,2020-07-01,2020-07-10,9 days 00:00:00.000000000
13019,P2020-08160-01,07061001,개발자,판매대행,R2020-08160,8061009,2020-07-01,2020-07-10,9 days 00:00:00.000000000
13020,P2020-08161-01,06173020,PM,ISA,R2020-08161,6173020,2020-07-01,2020-07-06,5 days 00:00:00.000000000
13021,P2020-08162-01,08061006,PM,채널S,R2020-08162,8061006,2020-07-01,2021-01-06,189 days 00:00:00.000000000
13022,P2020-08162-01,16121009,개발자,채널S,R2020-08162,8061006,2020-07-01,2021-01-06,189 days 00:00:00.000000000
13023,P2020-08162-01,19022002,개발자,채널S,R2020-08162,8061006,2020-07-01,2021-01-06,189 days 00:00:00.000000000
13024,P2020-08162-01,18102009,개발자,채널S,R2020-08162,8061006,2020-07-01,2021-01-06,189 days 00:00:00.000000000
13025,P2020-08162-01,18051013,개발자,채널S,R2020-08162,8061006,2020-07-01,2021-01-06,189 days 00:00:00.000000000
13026,P2020-08162-01,18012002,개발자,채널S,R2020-08162,8061006,2020-07-01,2021-01-06,189 days 00:00:00.000000000
13027,P2020-08163-01,13041007,PM,공공수납,R2020-08163,13100394,2020-07-03,2020-07-09,6 days 00:00:00.000000000
13028,P2020-08163-01,18031009,개발자,공공수납,R2020-08163,13100394,2020-07-03,2020-07-09,6 days 00:00:00.000000000
13029,P2020-08163-01,20021001,개발자,공공수납,R2020-08163,13100394,2020-07-03,2020-07-09,6 days 00:00:00.000000000
13030,P2020-08163-01,07061001,개발자,공공수납,R2020-08163,13100394,2020-07-03,2020-07-09,6 days 00:00:00.000000000
13031,P2020-08164-01,11121002,PM,(V)자금S,R2020-08164,17605229,2020-07-01,2020-08-28,58 days 00:00:00.000000000
13032,P2020-08164-01,17051013,개발자,(V)자금S,R2020-08164,17605229,2020-07-01,2020-08-28,58 days 00:00:00.000000000
13033,P2020-08166-01,08121003,PM,기관업무(DS),R2020-08166,11104929,2020-07-01,2020-07-24,23 days 00:00:00.000000000
13034,P2020-08166-01,13051003,개발자,기관업무(DS),R2020-08166,11104929,2020-07-01,2020-07-24,23 days 00:00:00.000000000
13035,P2020-08166-01,07061001,개발자,기관업무(DS),R2020-08166,11104929,2020-07-01,2020-07-24,23 days 00:00:00.000000000
13036,P2020-08167-01,08101566,PM,채널,R2020-08167,12502014,2020-07-02,2020-09-23,83 days 00:00:00.000000000
13037,P2020-08169-01,06173136,PM,자금,R2020-08169,6165834,2020-07-01,2020-07-16,15 days 00:00:00.000000000
13038,P2020-08170-01,19200854,PM,BASEL,R2020-08170,17504244,2020-07-06,2020-08-10,35 days 00:00:00.000000000
13039,P2020-08171-01,19021010,PM,ATMS,R2020-08171,14502569,2020-07-02,2020-07-17,15 days 00:00:00.000000000
13040,P2020-08171-01,13031002,개발자,ATMS,R2020-08171,14502569,2020-07-02,2020-07-17,15 days 00:00:00.000000000
13041,P2020-08172-01,19021010,PM,ATMS,R2020-08172,14502569,2020-07-02,2020-07-27,25 days 00:00:00.000000000
13042,P2020-08172-01,13031002,개발자,ATMS,R2020-08172,14502569,2020-07-02,2020-07-27,25 days 00:00:00.000000000
13043,P2020-08176-01,06164102,PM,국내모바일앱,R2020-08176,6167977,2020-07-02,2020-07-10,8 days 00:00:00.000000000
13044,P2020-08176-01,18200151,개발자,국내모바일앱,R2020-08176,6167977,2020-07-02,2020-07-10,8 days 00:00:00.000000000
13045,P2020-08177-01,06215297,PM,여신실행,R2020-08177,6215297,2020-07-03,2020-07-21,18 days 00:00:00.000000000
13046,P2020-08177-01,06174670,개발자,여신실행,R2020-08177,6215297,2020-07-03,2020-07-21,18 days 00:00:00.000000000
13047,P2020-08177-01,19101287,개발자,여신실행,R2020-08177,6215297,2020-07-03,2020-07-21,18 days 00:00:00.000000000
13048,P2020-08177-01,12103195,개발자,여신실행,R2020-08177,6215297,2020-07-03,2020-07-21,18 days 00:00:00.000000000
13049,P2020-08178-01,18111017,PM,폰뱅킹,R2020-08178,6181368,2020-07-03,2020-07-08,5 days 00:00:00.000000000
13050,P2020-0818-01,14121001,PM,신한플러스(DS),R2020-0818,16081012,2020-02-03,2020-02-28,25 days 00:00:00.000000000
13051,P2020-0818-01,16111008,개발자,신한플러스(DS),R2020-0818,16081012,2020-02-03,2020-02-28,25 days 00:00:00.000000000
13052,P2020-0818-01,16081012,개발자,신한플러스(DS),R2020-0818,16081012,2020-02-03,2020-02-28,25 days 00:00:00.000000000
13053,P2020-08180-01,06174175,PM,수신 공통,R2020-08180,6174175,2020-07-02,2021-01-06,188 days 00:00:00.000000000
13054,P2020-08180-01,19100851,개발자,수신 공통,R2020-08180,6174175,2020-07-02,2021-01-06,188 days 00:00:00.000000000
13055,P2020-08185-01,06164102,PM,국내모바일앱,R2020-08185,17100290,2020-07-06,2020-08-31,56 days 00:00:00.000000000
13056,P2020-08185-01,06182186,개발자,국내모바일앱,R2020-08185,17100290,2020-07-06,2020-08-31,56 days 00:00:00.000000000
13057,P2020-08185-01,17101352,개발자,국내모바일앱,R2020-08185,17100290,2020-07-06,2020-08-31,56 days 00:00:00.000000000
13058,P2020-08189-01,18122003,PM,홈페이지/S20,R2020-08189,13101706,2020-07-02,2020-07-17,15 days 00:00:00.000000000
13059,P2020-08189-01,12021012,개발자,홈페이지/S20,R2020-08189,13101706,2020-07-02,2020-07-17,15 days 00:00:00.000000000
13060,P2020-08191-01,06182925,PM,국내모바일앱,R2020-08191,6167720,2020-07-02,2020-07-10,8 days 00:00:00.000000000
13061,P2020-08193-01,06216765,PM,기업CRM,R2020-08193,11100140,2020-07-02,2020-08-07,36 days 00:00:00.000000000
13062,P2020-08193-01,20100086,개발자,기업CRM,R2020-08193,11100140,2020-07-02,2020-08-07,36 days 00:00:00.000000000
13063,P2020-08194-01,06173240,PM,AML,R2020-08194,6156975,2020-07-03,2020-07-31,28 days 00:00:00.000000000
13064,P2020-08194-01,06176471,개발자,AML,R2020-08194,6156975,2020-07-03,2020-07-31,28 days 00:00:00.000000000
13065,P2020-08194-01,18102011,개발자,AML,R2020-08194,6156975,2020-07-03,2020-07-31,28 days 00:00:00.000000000
13066,P2020-08195-01,11071006,PM,(V)여신S,R2020-08195,17504244,2020-07-03,2020-07-31,28 days 00:00:00.000000000
13067,P2020-08195-01,18113001,개발자,(V)여신S,R2020-08195,17504244,2020-07-03,2020-07-31,28 days 00:00:00.000000000
13068,P2020-08195-01,20013060,개발자,(V)여신S,R2020-08195,17504244,2020-07-03,2020-07-31,28 days 00:00:00.000000000
13069,P2020-08195-01,18073017,개발자,(V)여신S,R2020-08195,17504244,2020-07-03,2020-07-31,28 days 00:00:00.000000000
13070,P2020-08195-01,18101016,개발자,(V)여신S,R2020-08195,17504244,2020-07-03,2020-07-31,28 days 00:00:00.000000000
13071,P2020-08197-01,13031009,PM,문서물류,R2020-08197,10603263,2020-07-03,2020-07-10,7 days 00:00:00.000000000
13072,P2020-08198-01,16011007,PM,보증서 위탁발행,R2020-08198,6167720,2020-07-03,2020-08-14,42 days 00:00:00.000000000
13073,P2020-08198-01,11041010,개발자,보증서 위탁발행,R2020-08198,6167720,2020-07-03,2020-08-14,42 days 00:00:00.000000000
13074,P2020-08199-01,06151401,PM,펌뱅킹,R2020-08199,6180744,2020-07-02,2020-08-12,41 days 00:00:00.000000000
13075,P2020-08199-01,06163718,개발자,펌뱅킹,R2020-08199,6180744,2020-07-02,2020-08-12,41 days 00:00:00.000000000
13076,P2020-0820-01,08071003,PM,자원관리,R2020-0820,8071003,2020-01-30,2020-02-11,12 days 00:00:00.000000000
13077,P2020-08202-01,08121003,PM,기관업무(DS),R2020-08202,8121003,2020-07-02,2020-07-14,12 days 00:00:00.000000000
13078,P2020-08202-01,13051003,개발자,기관업무(DS),R2020-08202,8121003,2020-07-02,2020-07-14,12 days 00:00:00.000000000
13079,P2020-08202-01,07061001,개발자,기관업무(DS),R2020-08202,8121003,2020-07-02,2020-07-14,12 days 00:00:00.000000000
13080,P2020-08205-01,06176471,PM,AML,R2020-08205,6181953,2020-07-03,2020-09-21,80 days 00:00:00.000000000
13081,P2020-08205-01,20100167,개발자,AML,R2020-08205,6181953,2020-07-03,2020-09-21,80 days 00:00:00.000000000
13082,P2020-08208-01,13051003,PM,골드뱅킹,R2020-08208,13051003,2020-07-02,2020-07-14,12 days 00:00:00.000000000
13083,P2020-08208-01,08121003,개발자,골드뱅킹,R2020-08208,13051003,2020-07-02,2020-07-14,12 days 00:00:00.000000000
13084,P2020-08208-01,07061001,개발자,골드뱅킹,R2020-08208,13051003,2020-07-02,2020-07-14,12 days 00:00:00.000000000
13085,P2020-08209-01,09503455,PM,채널S,R2020-08209,12502014,2020-07-02,2020-07-16,14 days 00:00:00.000000000
13086,P2020-08211-01,06179207,PM,채널,R2020-08211,6156975,2020-07-02,2020-07-30,28 days 00:00:00.000000000
13087,P2020-08212-01,06164102,PM,국내모바일앱,R2020-08212,6164102,2020-07-02,2020-10-09,99 days 00:00:00.000000000
13088,P2020-08212-01,16101677,개발자,국내모바일앱,R2020-08212,6164102,2020-07-02,2020-10-09,99 days 00:00:00.000000000
13089,P2020-08212-01,06165958,개발자,국내모바일앱,R2020-08212,6164102,2020-07-02,2020-10-09,99 days 00:00:00.000000000
13090,P2020-08212-01,06182186,개발자,국내모바일앱,R2020-08212,6164102,2020-07-02,2020-10-09,99 days 00:00:00.000000000
13091,P2020-08212-01,11100117,개발자,국내모바일앱,R2020-08212,6164102,2020-07-02,2020-10-09,99 days 00:00:00.000000000
13092,P2020-08212-01,06183778,개발자,국내모바일앱,R2020-08212,6164102,2020-07-02,2020-10-09,99 days 00:00:00.000000000
13093,P2020-08212-01,20200153,개발자,국내모바일앱,R2020-08212,6164102,2020-07-02,2020-10-09,99 days 00:00:00.000000000
13094,P2020-08212-01,20101279,개발자,국내모바일앱,R2020-08212,6164102,2020-07-02,2020-10-09,99 days 00:00:00.000000000
13095,P2020-08212-01,06171729,개발자,국내모바일앱,R2020-08212,6164102,2020-07-02,2020-10-09,99 days 00:00:00.000000000
13096,P2020-08212-01,06179975,개발자,국내모바일앱,R2020-08212,6164102,2020-07-02,2020-10-09,99 days 00:00:00.000000000
13097,P2020-08212-01,20200110,개발자,국내모바일앱,R2020-08212,6164102,2020-07-02,2020-10-09,99 days 00:00:00.000000000
13098,P2020-08212-01,18100147,개발자,국내모바일앱,R2020-08212,6164102,2020-07-02,2020-10-09,99 days 00:00:00.000000000
13099,P2020-08212-01,18200151,개발자,국내모바일앱,R2020-08212,6164102,2020-07-02,2020-10-09,99 days 00:00:00.000000000
13100,P2020-08212-01,19201524,개발자,국내모바일앱,R2020-08212,6164102,2020-07-02,2020-10-09,99 days 00:00:00.000000000
13101,P2020-08212-01,06213560,개발자,국내모바일앱,R2020-08212,6164102,2020-07-02,2020-10-09,99 days 00:00:00.000000000
13102,P2020-08212-01,17101352,개발자,국내모바일앱,R2020-08212,6164102,2020-07-02,2020-10-09,99 days 00:00:00.000000000
13103,P2020-08212-01,08102317,개발자,국내모바일앱,R2020-08212,6164102,2020-07-02,2020-10-09,99 days 00:00:00.000000000
13104,P2020-08212-01,06175971,개발자,국내모바일앱,R2020-08212,6164102,2020-07-02,2020-10-09,99 days 00:00:00.000000000
13105,P2020-08212-01,20200188,개발자,국내모바일앱,R2020-08212,6164102,2020-07-02,2020-10-09,99 days 00:00:00.000000000
13106,P2020-08212-01,20200196,개발자,국내모바일앱,R2020-08212,6164102,2020-07-02,2020-10-09,99 days 00:00:00.000000000
13107,P2020-08212-01,06182925,개발자,국내모바일앱,R2020-08212,6164102,2020-07-02,2020-10-09,99 days 00:00:00.000000000
13108,P2020-08213-01,19103007,PM,종금,R2020-08213,10103848,2020-07-02,2020-07-17,15 days 00:00:00.000000000
13109,P2020-08213-01,18032003,개발자,종금,R2020-08213,10103848,2020-07-02,2020-07-17,15 days 00:00:00.000000000
13110,P2020-08215-01,19021010,PM,ATMS,R2020-08215,14502569,2020-07-03,2020-09-22,81 days 00:00:00.000000000
13111,P2020-08215-01,13031002,개발자,ATMS,R2020-08215,14502569,2020-07-03,2020-09-22,81 days 00:00:00.000000000
13112,P2020-08216-01,07101066,PM,개인상담신청,R2020-08216,7101066,2020-07-02,2020-08-03,32 days 00:00:00.000000000
13113,P2020-08217-01,06220495,PM,고객,R2020-08217,10101802,2020-07-02,2020-07-07,5 days 00:00:00.000000000
13114,P2020-08217-01,18200230,개발자,고객,R2020-08217,10101802,2020-07-02,2020-07-07,5 days 00:00:00.000000000
13115,P2020-08217-01,16200100,개발자,고객,R2020-08217,10101802,2020-07-02,2020-07-07,5 days 00:00:00.000000000
13116,P2020-08217-02,16200527,PM,개인CRM,R2020-08217,10101802,2020-07-03,2020-07-09,6 days 00:00:00.000000000
13117,P2020-08219-01,16101080,PM,채널,R2020-08219,6208444,2020-07-02,2020-07-20,18 days 00:00:00.000000000
13118,P2020-08223-01,10616550,PM,BI(Business Intelligence),R2020-08223,12102083,2020-07-02,2020-07-17,15 days 00:00:00.000000000
13119,P2020-08223-01,06183182,개발자,BI(Business Intelligence),R2020-08223,12102083,2020-07-02,2020-07-17,15 days 00:00:00.000000000
13120,P2020-08225-01,06135439,PM,수신,R2020-08225,6135439,2020-07-03,2020-07-10,7 days 00:00:00.000000000
13121,P2020-08226-01,06217567,PM,BASEL,R2020-08226,11201861,2020-07-02,2020-07-10,8 days 00:00:00.000000000
13122,P2020-08227-01,16011007,PM,보증서 위탁발행,R2020-08227,10100032,2020-07-02,2020-07-13,11 days 00:00:00.000000000
13123,P2020-08227-01,11041010,개발자,보증서 위탁발행,R2020-08227,10100032,2020-07-02,2020-07-13,11 days 00:00:00.000000000
13124,P2020-08227-01,18101011,개발자,보증서 위탁발행,R2020-08227,10100032,2020-07-02,2020-07-13,11 days 00:00:00.000000000
13125,P2020-08228-01,06224891,PM,국내무역외,R2020-08228,6224891,2020-07-06,2020-07-24,18 days 00:00:00.000000000
13126,P2020-08228-01,18101054,개발자,국내무역외,R2020-08228,6224891,2020-07-06,2020-07-24,18 days 00:00:00.000000000
13127,P2020-0823-01,13031009,PM,문서물류,R2020-0823,13031009,2020-01-30,2020-02-28,29 days 00:00:00.000000000
13128,P2020-08230-01,12101007,PM,고객발급S,R2020-08230,12101007,2020-07-03,2020-07-24,21 days 00:00:00.000000000
13129,P2020-08230-01,18102010,개발자,고객발급S,R2020-08230,12101007,2020-07-03,2020-07-24,21 days 00:00:00.000000000
13130,P2020-08232-01,18073018,PM,베트남공통,R2020-08232,18073018,2020-07-03,2020-07-16,13 days 00:00:00.000000000
13131,P2020-08232-01,18113001,개발자,베트남공통,R2020-08232,18073018,2020-07-03,2020-07-16,13 days 00:00:00.000000000
13132,P2020-08232-01,18073011,개발자,베트남공통,R2020-08232,18073018,2020-07-03,2020-07-16,13 days 00:00:00.000000000
13133,P2020-08232-01,18073012,개발자,베트남공통,R2020-08232,18073018,2020-07-03,2020-07-16,13 days 00:00:00.000000000
13134,P2020-08232-01,08121002,개발자,베트남공통,R2020-08232,18073018,2020-07-03,2020-07-16,13 days 00:00:00.000000000
13135,P2020-08232-01,13092003,개발자,베트남공통,R2020-08232,18073018,2020-07-03,2020-07-16,13 days 00:00:00.000000000
13136,P2020-08236-01,06218131,PM,CCRM,R2020-08236,6165788,2020-08-03,2020-08-31,28 days 00:00:00.000000000
13137,P2020-08237-01,06167462,PM,경영정보,R2020-08237,19506170,2020-07-03,2020-07-08,5 days 00:00:00.000000000
13138,P2020-08239-01,17101003,PM,신용정보,R2020-08239,7102070,2020-07-03,2020-07-31,28 days 00:00:00.000000000
13139,P2020-08239-01,02101008,개발자,신용정보,R2020-08239,7102070,2020-07-03,2020-07-31,28 days 00:00:00.000000000
13140,P2020-08239-01,08061010,개발자,신용정보,R2020-08239,7102070,2020-07-03,2020-07-31,28 days 00:00:00.000000000
13141,P2020-08239-01,11071007,개발자,신용정보,R2020-08239,7102070,2020-07-03,2020-07-31,28 days 00:00:00.000000000
13142,P2020-08242-01,10505024,PM,DW,R2020-08242,10505024,2020-07-03,2020-10-13,102 days 00:00:00.000000000
13143,P2020-08244-01,06218458,PM,금융 IC,R2020-08244,6218458,2020-07-03,2020-12-31,181 days 00:00:00.000000000
13144,P2020-08244-01,18200729,개발자,금융 IC,R2020-08244,6218458,2020-07-03,2020-12-31,181 days 00:00:00.000000000
13145,P2020-08244-01,19201605,개발자,금융 IC,R2020-08244,6218458,2020-07-03,2020-12-31,181 days 00:00:00.000000000
13146,P2020-08245-01,07061004,PM,보고서관리,R2020-08245,6223834,2020-07-03,2020-08-28,56 days 00:00:00.000000000
13147,P2020-08245-01,19021009,개발자,보고서관리,R2020-08245,6223834,2020-07-03,2020-08-28,56 days 00:00:00.000000000
13148,P2020-08245-01,19041004,개발자,보고서관리,R2020-08245,6223834,2020-07-03,2020-08-28,56 days 00:00:00.000000000
13149,P2020-08245-01,19102005,개발자,보고서관리,R2020-08245,6223834,2020-07-03,2020-08-28,56 days 00:00:00.000000000
13150,P2020-08245-01,12071002,개발자,보고서관리,R2020-08245,6223834,2020-07-03,2020-08-28,56 days 00:00:00.000000000
13151,P2020-08245-01,15021008,개발자,보고서관리,R2020-08245,6223834,2020-07-03,2020-08-28,56 days 00:00:00.000000000
13152,P2020-08245-01,17091017,개발자,보고서관리,R2020-08245,6223834,2020-07-03,2020-08-28,56 days 00:00:00.000000000
13153,P2020-08246-01,12071004,PM,BPR공통통합,R2020-08246,12071004,2020-07-03,2020-10-05,94 days 00:00:00.000000000
13154,P2020-08246-01,18122001,개발자,BPR공통통합,R2020-08246,12071004,2020-07-03,2020-10-05,94 days 00:00:00.000000000
13155,P2020-08246-01,17051008,개발자,BPR공통통합,R2020-08246,12071004,2020-07-03,2020-10-05,94 days 00:00:00.000000000
13156,P2020-0825-01,07101368,PM,세입/세출e뱅킹,R2020-0825,11104929,2020-01-30,2020-02-07,8 days 00:00:00.000000000
13157,P2020-0825-01,19100760,개발자,세입/세출e뱅킹,R2020-0825,11104929,2020-01-30,2020-02-07,8 days 00:00:00.000000000
13158,P2020-08250-01,17100770,PM,개인CRM,R2020-08250,11103302,2020-07-03,2020-07-08,5 days 00:00:00.000000000
13159,P2020-08251-01,06208576,PM,외화예금,R2020-08251,6229859,2020-07-03,2020-08-10,38 days 00:00:00.000000000
13160,P2020-08251-01,19200153,개발자,외화예금,R2020-08251,6229859,2020-07-03,2020-08-10,38 days 00:00:00.000000000
13161,P2020-08252-01,06148069,PM,수익증권,R2020-08252,12201820,2020-07-03,2020-09-10,69 days 00:00:00.000000000
13162,P2020-08252-01,12101702,개발자,수익증권,R2020-08252,12201820,2020-07-03,2020-09-10,69 days 00:00:00.000000000
13163,P2020-08252-01,06218301,개발자,수익증권,R2020-08252,12201820,2020-07-03,2020-09-10,69 days 00:00:00.000000000
13164,P2020-08257-03,13061001,PM,수납대행(서울시),R2020-08257,11104929,2020-07-03,2020-09-03,62 days 00:00:00.000000000
13165,P2020-0826-01,17011014,PM,M신한(DS),R2020-0826,6178537,2020-01-30,2020-02-14,15 days 00:00:00.000000000
13166,P2020-0826-01,13011004,개발자,M신한(DS),R2020-0826,6178537,2020-01-30,2020-02-14,15 days 00:00:00.000000000
13167,P2020-0826-01,19072901,개발자,M신한(DS),R2020-0826,6178537,2020-01-30,2020-02-14,15 days 00:00:00.000000000
13168,P2020-0826-01,03041007,개발자,M신한(DS),R2020-0826,6178537,2020-01-30,2020-02-14,15 days 00:00:00.000000000
